AcclX,AcclY,AcclZ,MagX,MagY,MagZ,GyroX,GyroY,GyroZ,Roll,Pitch,Yaw,Time Elapsed(s)
-0.5502,0.9124,-0.1073,0.3563,0.2938,0.0457,-0.8575,-1.6888,-6.4662,0,0,0,0.014999999999417923
-0.5502,0.9124,-0.1073,0.3563,0.2938,0.0457,-0.665,-1.6888,-6.4662,0,0,0,0.031000000002677552
-0.5516,0.9126,-0.1117,0.3563,0.2938,0.0457,-0.7262,-1.6187,-6.4925,0,0,0,0.046000000002095476
-0.5512,0.9125,-0.1107,0.3569,0.2958,0.0438,-0.7262,-1.6187,-6.4925,0,0,0,0.046000000002095476
-0.5512,0.9125,-0.1107,0.3569,0.2958,0.0438,-0.4025,-1.6363,-6.615,0,0,0,0.046000000002095476
-0.5522,0.9138,-0.11,0.3569,0.2958,0.0438,-0.6037,-1.4438,-6.4488,0,0,0,0.06199999999807915
-0.5516,0.9136,-0.1089,0.3571,0.2943,0.0512,-0.6037,-1.4438,-6.4488,0,0,0,0.06199999999807915
-0.5516,0.9136,-0.1089,0.3571,0.2943,0.0512,-0.9712,-1.7763,-6.58,0,0,0,0.06199999999807915
-0.5532,0.9116,-0.1088,0.3571,0.2943,0.0512,-0.9712,-1.7763,-6.58,0,0,0,0.07800000000133878
-0.5505,0.9132,-0.1074,0.3567,0.2938,0.0513,-0.9363,-1.6625,-6.5275,0,0,0,0.07800000000133878
-0.5505,0.9132,-0.1074,0.3567,0.2938,0.0513,-0.7525,-1.7062,-6.8075,0,0,0,0.07800000000133878
-0.5512,0.9117,-0.1093,0.3567,0.2938,0.0513,-0.7525,-1.7062,-6.8075,0,0,0,0.07800000000133878
-0.5509,0.9145,-0.1062,0.3556,0.2932,0.0499,-0.91,-1.4787,-6.7025,0,0,0,0.07800000000133878
-0.5509,0.9145,-0.1062,0.3556,0.2932,0.0499,-0.91,-1.4787,-6.7025,0,0,0,0.07800000000133878
-0.5522,0.912,-0.1111,0.3556,0.2932,0.0499,-0.6388,-1.6013,-6.65,0,0,0,0.0930000000007567
-0.5516,0.9107,-0.1099,0.3567,0.2934,0.0465,-0.6562,-1.7325,-6.6762,0,0,0,0.0930000000007567
-0.5516,0.9107,-0.1099,0.3567,0.2934,0.0465,-0.6562,-1.7325,-6.6762,0,0,0,0.10900000000401633
-0.5533,0.9125,-0.1083,0.3567,0.2934,0.0465,-0.8225,-1.645,-6.6937,0,0,0,0.10900000000401633
-0.5522,0.9129,-0.1087,0.3569,0.2933,0.0522,-0.8225,-1.645,-6.6937,0,0,0,0.10900000000401633
-0.5522,0.9129,-0.1087,0.3569,0.2933,0.0522,-0.4812,-1.9688,-6.2387,0,0,0,0.1239999999961583
-0.5525,0.9134,-0.1086,0.3569,0.2933,0.0522,-0.49,-1.8813,-6.3088,0,0,0,0.1239999999961583
-0.5501,0.9127,-0.111,0.3576,0.2934,0.0507,-0.49,-1.8813,-6.3088,0,0,0,0.13999999999941792
-0.5501,0.9127,-0.111,0.3576,0.2934,0.0507,-0.4288,-1.61,-6.4662,0,0,0,0.13999999999941792
-0.5529,0.9118,-0.11,0.3576,0.2934,0.0507,-0.4288,-1.61,-6.4662,0,0,0,0.15600000000267755
-0.5511,0.9126,-0.1093,0.3569,0.2931,0.0533,-0.9975,-1.54,-6.5363,0,0,0,0.15600000000267755
-0.5511,0.9126,-0.1093,0.3569,0.2931,0.0533,-1.0762,-1.7237,-6.5625,0,0,0,0.15600000000267755
-0.5502,0.9122,-0.1072,0.3569,0.2931,0.0533,-1.0762,-1.7237,-6.5625,0,0,0,0.17100000000209548
-0.5516,0.9106,-0.1103,0.3566,0.2952,0.0454,-1.0938,-2.0125,-6.9388,0,0,0,0.17100000000209548
-0.5516,0.9106,-0.1103,0.3566,0.2952,0.0454,-1.0938,-2.0125,-6.6062,0,0,0,0.1870000000053551
-0.5519,0.914,-0.1062,0.3566,0.2952,0.0454,-0.7962,-1.7237,-6.6062,0,0,0,0.1870000000053551
-0.5519,0.9105,-0.109,0.3568,0.2935,0.0442,-1.1463,-1.3825,-6.685,0,0,0,0.1870000000053551
-0.5519,0.9105,-0.109,0.3568,0.2935,0.0442,-1.1463,-1.3825,-6.685,0,0,0,0.20199999999749707
-0.555,0.9132,-0.1108,0.3568,0.2935,0.0442,-0.91,-1.3038,-6.6762,0,0,0,0.20199999999749707
-0.5511,0.9135,-0.1067,0.3573,0.2932,0.0479,-0.21,-1.5488,-6.5275,0,0,0,0.2180000000007567
-0.5511,0.9135,-0.1067,0.3573,0.2932,0.0479,-0.21,-1.5488,-6.5275,0,0,0,0.2180000000007567
-0.5541,0.9129,-0.1089,0.3573,0.2932,0.0434,-0.7613,-2.03,-6.6062,0,0,0,0.2180000000007567
-0.5547,0.9124,-0.1108,0.3542,0.2943,0.0434,-0.7613,-2.03,-6.6062,0,0,0,0.23400000000401633
-0.5547,0.9124,-0.1108,0.3542,0.2943,0.0434,-0.7875,-1.6538,-6.6062,0,0,0,0.23400000000401633
-0.55,0.9123,-0.1065,0.3542,0.2943,0.0476,-1.0675,-1.7587,-6.3787,0,0,0,0.24900000000343425
-0.5511,0.9119,-0.1054,0.3573,0.2928,0.0476,-1.0675,-1.7587,-6.3787,0,0,0,0.24900000000343425
-0.5511,0.9119,-0.1054,0.3573,0.2928,0.0476,-0.315,-1.785,-6.2913,0,0,0,0.2649999999994179
-0.5531,0.9127,-0.1063,0.3573,0.293,0.0442,-0.315,-1.785,-6.2913,0,0,0,0.2649999999994179
-0.5511,0.9127,-0.105,0.3572,0.293,0.0442,-0.6037,-1.7938,-6.7463,0,0,0,0.2649999999994179
-0.5511,0.9127,-0.105,0.3572,0.293,0.0442,-0.7,-1.82,-6.3525,0,0,0,0.27999999999883585
-0.5506,0.9119,-0.11,0.3572,0.2925,0.0502,-0.7,-1.82,-6.3525,0,0,0,0.27999999999883585
-0.5536,0.9105,-0.11,0.3572,0.2925,0.0502,-0.8313,-1.4088,-6.6238,0,0,0,0.2960000000020955
