AcclX,AcclY,AcclZ,MagX,MagY,MagZ,GyroX,GyroY,GyroZ,Roll,Pitch,Yaw,Time Elapsed(s)
-0.4796,0.9184,0.1671,-0.0666,-0.0754,-0.2151,-0.2713,-1.2862,-5.4775,0,0,0,0.0
-0.4775,0.9201,0.1636,-0.0697,-0.0734,-0.2123,-0.2713,-1.2862,-5.4775,0,0,0,0.010000000009313226
-0.4796,0.9193,0.1574,-0.0697,-0.0734,-0.2123,-0.4288,-1.4262,-5.46,0,0,0,0.010000000009313226
-0.4814,0.9211,0.1627,-0.0697,-0.0734,-0.2123,-0.2362,-1.3563,-5.5125,0,0,0,0.020000000004074536
-0.4815,0.9199,0.1646,-0.0702,-0.0766,-0.2065,-0.2362,-1.225,-5.2413,0,0,0,0.029999999998835847
-0.4815,0.9199,0.1654,-0.0702,-0.0766,-0.2065,-0.105,-1.225,-5.2413,0,0,0,0.03999999999359716
-0.4781,0.9208,0.1654,-0.0712,-0.0757,-0.2134,-0.7262,-1.2862,-4.8212,0,0,0,0.05000000000291038
-0.4775,0.9184,0.1652,-0.0712,-0.0757,-0.2134,-0.4812,-1.155,-4.9788,0,0,0,0.05000000000291038
-0.4755,0.9182,0.1618,-0.0712,-0.0757,-0.2134,-0.4812,-1.155,-4.9788,0,0,0,0.059999999997671694
-0.4795,0.9176,0.1618,-0.0714,-0.0759,-0.213,-0.6212,-1.3913,-5.0838,0,0,0,0.07000000000698492
-0.4819,0.9183,0.1617,-0.0714,-0.0759,-0.213,-0.9275,-1.8112,-5.4075,0,0,0,0.08000000000174623
-0.4819,0.9183,0.1617,-0.0705,-0.0768,-0.2151,-0.2187,-1.4175,-5.1275,0,0,0,0.08999999999650754
-0.4797,0.9187,0.1627,-0.0705,-0.0768,-0.2151,-0.2187,-1.4175,-5.1275,0,0,0,0.08999999999650754
-0.4799,0.9205,0.1599,-0.0705,-0.0768,-0.2151,-0.2537,-1.0938,-4.8825,0,0,0,0.09999999999126885
-0.4806,0.9182,0.1656,-0.0678,-0.0755,-0.2122,-0.2275,-1.365,-5.2063,0,0,0,0.11000000000058208
-0.4825,0.9182,0.1588,-0.0678,-0.0755,-0.2122,-0.21,-0.805,-5.6087,0,0,0,0.1200000000098953
-0.4825,0.9182,0.1645,-0.0695,-0.0744,-0.2198,-0.21,-0.805,-5.6087,0,0,0,0.1300000000046566
-0.4785,0.9198,0.1645,-0.0695,-0.0744,-0.2198,-0.1312,-1.4612,-5.6262,0,0,0,0.1300000000046566
-0.4814,0.9204,0.1603,-0.0698,-0.0756,-0.2145,-0.0437,-1.3737,-5.3288,0,0,0,0.13999999999941792
-0.4773,0.9188,0.1599,-0.0698,-0.0756,-0.2145,-0.805,-1.7062,-5.1363,0,0,0,0.15000000000873115
-0.4773,0.9179,0.1627,-0.0698,-0.0756,-0.2145,-0.805,-1.7062,-5.1363,0,0,0,0.16000000000349246
-0.4804,0.9187,0.1641,-0.0698,-0.0752,-0.2162,-0.7175,-1.5662,-5.1363,0,0,0,0.16999999999825377
-0.4804,0.9187,0.1641,-0.0698,-0.0752,-0.2162,-0.6388,-1.2337,-5.1625,0,0,0,0.16999999999825377
-0.4815,0.92,0.1596,-0.0712,-0.0772,-0.2111,-0.7088,-1.5225,-5.4075,0,0,0,0.180000000007567
-0.4802,0.9182,0.1678,-0.0712,-0.0772,-0.2111,-0.7088,-1.5225,-5.4075,0,0,0,0.1900000000023283
-0.4827,0.9191,0.1638,-0.0712,-0.0772,-0.2111,-0.49,-1.61,-5.53,0,0,0,0.20000000001164153
-0.478,0.9182,0.1602,-0.0702,-0.0763,-0.2249,-0.4112,-1.6363,-5.5125,0,0,0,0.21000000000640284
-0.478,0.9182,0.159,-0.0702,-0.0763,-0.2249,-0.4112,-1.3737,-5.5825,0,0,0,0.21000000000640284
-0.4801,0.9172,0.159,-0.0703,-0.0752,-0.2146,-0.0088,-1.3737,-5.5825,0,0,0,0.22000000001571607
-0.4782,0.9202,0.1635,-0.0703,-0.0752,-0.2146,-0.84,-1.8463,-5.46,0,0,0,0.22999999999592546
-0.4796,0.9183,0.1651,-0.0703,-0.0752,-0.2146,-0.455,-1.645,-5.5388,0,0,0,0.2400000000052387
-0.4809,0.9185,0.1633,-0.0692,-0.0774,-0.2246,-0.455,-1.645,-5.5388,0,0,0,0.2400000000052387
-0.4803,0.9189,0.1649,-0.0692,-0.0774,-0.2246,-0.875,-1.6013,-5.285,0,0,0,0.25
-0.4803,0.9189,0.1649,-0.0695,-0.0761,-0.2131,-0.3762,-1.1638,-5.4338,0,0,0,0.2600000000093132
-0.4815,0.9202,0.164,-0.0695,-0.0761,-0.2131,-0.3675,-1.4,-5.4338,0,0,0,0.27000000000407454
-0.4792,0.9188,0.1631,-0.0695,-0.0761,-0.2131,-0.3675,-1.4,-5.4338,0,0,0,0.28000000001338776
-0.4776,0.9204,0.1687,-0.069,-0.0765,-0.2154,-0.4025,-1.33,-5.2675,0,0,0,0.28000000001338776
-0.4785,0.9177,0.1631,-0.069,-0.0765,-0.2154,-0.3675,-1.1812,-5.0312,0,0,0,0.28999999999359716
-0.4785,0.9177,0.1631,-0.0702,-0.0758,-0.2204,-0.7175,-1.0762,-5.2675,0,0,0,0.3000000000029104
-0.4797,0.9175,0.1648,-0.0702,-0.0758,-0.2204,-0.7175,-1.0762,-5.2675,0,0,0,0.3130000000091968
-0.4774,0.919,0.1647,-0.0702,-0.0758,-0.2156,-0.2362,-1.3737,-5.005,0,0,0,0.3130000000091968
