AcclX,AcclY,AcclZ,MagX,MagY,MagZ,GyroX,GyroY,GyroZ,Roll,Pitch,Yaw,Time Elapsed(s)
-0.3773,0.9525,0.1837,0.3394,0.2635,0.1856,-0.7613,-1.4175,-5.7663,0,0,0,0.005000000004656613
-0.3753,0.9531,0.1816,0.3394,0.2635,0.1856,-0.7613,-1.6363,-5.5825,0,0,0,0.015000000013969839
-0.3787,0.9524,0.1828,0.3394,0.2635,0.1856,-0.5337,-1.6363,-5.5825,0,0,0,0.020000000004074536
-0.3747,0.9547,0.1836,0.3384,0.2644,0.1863,-0.6125,-1.575,-5.9412,0,0,0,0.029999999998835847
-0.3747,0.9513,0.1859,0.3384,0.2644,0.1863,-0.2713,-1.5137,-5.6,0,0,0,0.04000000000814907
-0.3725,0.9513,0.1859,0.3378,0.262,0.1878,-0.2713,-1.5137,-5.6,0,0,0,0.04499999999825377
-0.3733,0.9498,0.1805,0.3378,0.262,0.1878,-0.3675,-1.4963,-5.635,0,0,0,0.055000000007566996
-0.3745,0.9525,0.1848,0.3378,0.262,0.1878,-0.525,-1.5137,-6.1425,0,0,0,0.06000000001222361
-0.3745,0.9516,0.1797,0.3382,0.2625,0.1819,-0.7525,-1.12,-6.2038,0,0,0,0.07000000000698492
-0.3733,0.9544,0.1822,0.3382,0.2625,0.1819,-0.7525,-1.12,-6.2038,0,0,0,0.08000000001629815
-0.3733,0.9544,0.1822,0.3399,0.2636,0.1794,-0.1312,-0.98,-5.46,0,0,0,0.08499999999185093
-0.3719,0.9509,0.182,0.3399,0.2636,0.1794,0.1488,-1.3038,-5.215,0,0,0,0.09500000000116415
-0.3753,0.9525,0.1796,0.3399,0.2636,0.1794,-0.1312,-1.715,-5.6087,0,0,0,0.10000000000582077
-0.3743,0.9535,0.186,0.3369,0.262,0.1825,-0.1312,-1.715,-5.6087,0,0,0,0.11000000000058208
-0.3745,0.9513,0.1822,0.3369,0.262,0.1825,-0.6825,-1.715,-5.8713,0,0,0,0.1200000000098953
-0.3902,0.9509,0.1847,0.3382,0.2642,0.1893,-0.4462,-1.3913,-5.74,0,0,0,0.125
-0.3764,0.9509,0.1847,0.3382,0.2642,0.1893,-0.4288,-1.4612,-5.8012,0,0,0,0.13500000000931323
-0.3761,0.9522,0.1844,0.337,0.2632,0.188,-0.4288,-1.4612,-5.8012,0,0,0,0.14000000001396984
-0.3718,0.9518,0.181,0.337,0.2632,0.188,-0.5337,-1.2425,-5.8713,0,0,0,0.15000000000873115
-0.3762,0.9528,0.1824,0.337,0.2632,0.188,-0.6125,-1.4525,-5.9675,0,0,0,0.16000000000349246
-0.373,0.9511,0.186,0.3378,0.2653,0.1842,-0.3237,-1.715,-5.775,0,0,0,0.16499999999359716
-0.373,0.9511,0.186,0.3378,0.2653,0.1842,-0.3237,-1.715,-5.775,0,0,0,0.17500000000291038
-0.3757,0.9519,0.1799,0.3368,0.2629,0.1858,-0.4288,-1.4875,-5.6962,0,0,0,0.180000000007567
-0.3757,0.9529,0.1832,0.3368,0.2629,0.1858,-0.595,-1.2075,-5.7225,0,0,0,0.1900000000023283
-0.3733,0.953,0.1846,0.3368,0.2629,0.1858,-0.595,-1.1988,-5.8187,0,0,0,0.20000000001164153
-0.3755,0.9519,0.1814,0.3385,0.2634,0.1893,-0.63,-1.1988,-5.8187,0,0,0,0.20500000000174623
-0.3776,0.9518,0.1868,0.3385,0.2634,0.1893,-0.3762,-1.3563,-5.8012,0,0,0,0.21500000001105946
-0.3776,0.9518,0.1868,0.3374,0.2608,0.1865,-0.0875,-1.3913,-5.8362,0,0,0,0.22000000000116415
-0.3788,0.9509,0.1838,0.3374,0.2608,0.1865,-0.0875,-1.3913,-5.8362,0,0,0,0.22999999999592546
-0.3762,0.9518,0.1879,0.3374,0.2608,0.1865,-0.1312,-1.7325,-5.5912,0,0,0,0.2400000000052387
-0.3759,0.9499,0.1826,0.3368,0.2637,0.1824,-0.28,-1.61,-5.845,0,0,0,0.2449999999953434
-0.376,0.9523,0.1809,0.3368,0.2637,0.1824,-0.525,-1.435,-6.125,0,0,0,0.2550000000046566
-0.376,0.9523,0.1809,0.3382,0.263,0.1823,-0.525,-1.435,-6.125,0,0,0,0.2600000000093132
-0.3726,0.9525,0.1846,0.3382,0.263,0.1823,-0.4375,-1.8288,-5.6613,0,0,0,0.27000000000407454
-0.3757,0.9517,0.1825,0.3382,0.263,0.1827,-0.49,-1.6625,-5.6788,0,0,0,0.28000000001338776
-0.3768,0.9525,0.184,0.3385,0.2658,0.1827,-0.5512,-2.03,-5.9062,0,0,0,0.28500000000349246
