AcclX,AcclY,AcclZ,MagX,MagY,MagZ,GyroX,GyroY,GyroZ,Roll,Pitch,Yaw,Time Elapsed(s)
-0.0163,1.0262,-0.0967,0.1333,0.1654,0.0047,-0.385,-6.6238,-4.9088,0,0,0,0.006999999997788109
-0.0148,1.0319,-0.0894,0.1333,0.1654,0.0047,-0.875,-7.9538,-5.81,0,0,0,0.014000000002852175
-0.0124,1.027,-0.0838,0.1333,0.1654,0.0047,-1.8725,-8.9425,-7.2625,0,0,0,0.017999999996391125
-0.0114,1.0239,-0.0848,0.1327,0.1667,0.011,-2.5113,-9.7475,-8.1375,0,0,0,0.02500000000145519
-0.0114,1.0232,-0.0813,0.1327,0.1667,0.011,-2.5113,-9.7475,-8.1375,0,0,0,0.033000000003085006
-0.013,1.0232,-0.0813,0.1346,0.1647,0.0118,-3.0625,-10.2113,-8.7413,0,0,0,0.04200000000128057
-0.0187,1.0252,-0.0824,0.1346,0.1647,0.0118,-3.2725,-10.2638,-9.7475,0,0,0,0.04899999999906868
-0.0325,1.0245,-0.0904,0.1346,0.1647,0.0118,-3.0625,-10.7537,-10.1587,0,0,0,0.05799999999726424
-0.0456,1.0236,-0.0903,0.1346,0.167,0.0206,-3.0625,-10.7537,-10.1587,0,0,0,0.06599999999889405
-0.0572,1.0204,-0.0911,0.1346,0.167,0.0206,-2.4675,-11.585,-10.7712,0,0,0,0.07400000000052387
-0.0572,1.0204,-0.0911,0.1354,0.1666,0.0194,-2.1437,-12.3462,-11.5937,0,0,0,0.08099999999831198
-0.0648,1.0192,-0.0887,0.1354,0.1666,0.0194,-1.645,-13.0725,-12.4075,0,0,0,0.08899999999994179
-0.0689,1.0199,-0.0869,0.1354,0.1666,0.0194,-1.645,-13.0725,-12.4075,0,0,0,0.09699999999429565
-0.0697,1.022,-0.0942,0.1372,0.1681,0.0089,-1.6538,-13.5363,-12.0138,0,0,0,0.10499999999592546
-0.0711,1.0263,-0.0967,0.1372,0.1681,0.0089,-2.0563,-14.1838,-11.1825,0,0,0,0.11299999999755528
-0.0711,1.0239,-0.0977,0.1378,0.1676,0.0107,-2.0563,-14.1838,-10.29,0,0,0,0.12099999999918509
-0.0707,1.0239,-0.0977,0.1378,0.1676,0.0107,-1.4175,-14.4375,-10.29,0,0,0,0.1290000000008149
-0.0644,1.0251,-0.0989,0.1384,0.168,0.0129,-0.665,-14.5775,-8.6975,0,0,0,0.13699999999516876
-0.0566,1.0217,-0.095,0.1384,0.168,0.0129,-0.5337,-13.895,-7.945,0,0,0,0.14499999999679858
-0.0479,1.0199,-0.0971,0.1384,0.168,0.0129,-0.5337,-13.895,-7.945,0,0,0,0.1529999999984284
-0.0395,1.0221,-0.0986,0.1386,0.1684,0.0251,-0.0525,-13.0813,-6.8075,0,0,0,0.1610000000000582
-0.0395,1.0221,-0.0986,0.1386,0.1684,0.0251,0.1312,-11.69,-5.6525,0,0,0,0.16900000000168802
-0.031,1.0222,-0.0925,0.1382,0.1665,0.0205,-0.2362,-10.7887,-4.935,0,0,0,0.17699999999604188
-0.0295,1.0165,-0.0964,0.1382,0.1665,0.0205,-0.2362,-10.7887,-4.935,0,0,0,0.1849999999976717
-0.023,1.0221,-0.0956,0.1382,0.1665,0.0205,-0.7613,-9.905,-4.2787,0,0,0,0.1929999999993015
-0.0217,1.0166,-0.0933,0.1392,0.1671,0.0207,-1.2862,-9.1438,-3.7538,0,0,0,0.20100000000093132
-0.0217,1.0081,-0.1021,0.1392,0.1671,0.0207,-1.0325,-8.0937,-3.7013,0,0,0,0.20900000000256114
-0.0242,1.0081,-0.1021,0.138,0.1675,0.0184,-1.0325,-8.0937,-3.7013,0,0,0,0.21700000000419095
-0.0213,1.0108,-0.0971,0.138,0.1675,0.0184,-0.245,-6.9125,-4.8738,0,0,0,0.2249999999985448
-0.0164,1.0055,-0.0942,0.138,0.1675,0.0184,0.28,-5.7575,-4.9963,0,0,0,0.23300000000017462
-0.007,1.0021,-0.095,0.1388,0.1678,0.0212,0.4725,-4.4887,-5.0312,0,0,0,0.24100000000180444
-0.0013,1.0035,-0.0953,0.1388,0.1678,0.0212,0.4725,-4.4887,-5.0312,0,0,0,0.24900000000343425
-0.0013,1.0035,-0.0953,0.1375,0.1678,0.0191,0.7525,-3.2638,-4.8825,0,0,0,0.25700000000506407
-0.002,1.007,-0.1001,0.1375,0.1678,0.0191,1.47,-1.6888,-4.795,0,0,0,0.26600000000325963
-0.008,1.0117,-0.1051,0.1375,0.1678,0.0191,2.4675,-0.9975,-5.2937,0,0,0,0.2739999999976135
-0.0098,1.013,-0.1047,0.1379,0.1677,0.0221,2.4675,-0.9975,-5.2937,0,0,0,0.2819999999992433
-0.0114,1.0124,-0.1093,0.1379,0.1677,0.0221,3.185,-0.5863,-6.1337,0,0,0,0.2889999999970314
-0.0114,1.0183,-0.1051,0.1382,0.167,0.022,3.22,0.2362,-5.7225,0,0,0,0.2969999999986612
-0.0032,1.0183,-0.1051,0.1382,0.167,0.022,3.22,0.2362,-5.7225,0,0,0,0.30500000000029104
0.0014,1.0212,-0.1009,0.1382,0.1682,0.018,3.0275,0.805,-5.635,0,0,0,0.3129999999946449
0.0034,1.0155,-0.1041,0.1382,0.1682,0.018,3.2812,1.5925,-5.18,0,0,0,0.3209999999962747
-0.0014,1.0132,-0.1032,0.1382,0.1682,0.018,2.5725,2.73,-5.6087,0,0,0,0.3289999999979045
-0.0011,1.0185,-0.1094,0.1362,0.1666,0.0142,2.5725,2.73,-5.6087,0,0,0,0.33699999999953434
-0.0011,1.0185,-0.1094,0.1362,0.1666,0.0142,2.5638,3.675,-5.1625,0,0,0,0.34500000000116415
-0.0058,1.0094,-0.1141,0.1387,0.1687,0.0156,3.325,4.4538,-4.8825,0,0,0,0.352999999995518
-0.0123,1.0052,-0.1183,0.1387,0.1687,0.0156,3.85,4.69,-5.2325,0,0,0,0.3609999999971478
-0.0123,1.0072,-0.1215,0.1387,0.1687,0.0156,3.85,4.69,-5.2325,0,0,0,0.36899999999877764
-0.015,1.0064,-0.1248,0.1388,0.1684,0.0156,4.795,4.41,-5.285,0,0,0,0.37700000000040745
-0.015,1.0085,-0.119,0.1388,0.1684,0.0156,5.3025,4.13,-5.11,0,0,0,0.38500000000203727
-0.017,1.0085,-0.119,0.1389,0.1679,0.0118,5.7838,4.4538,-5.81,0,0,0,0.3929999999963911
-0.0148,1.0083,-0.1177,0.1389,0.1679,0.0118,5.7838,4.4538,-5.81,0,0,0,0.39999999999417923
-0.0185,1.0053,-0.1216,0.1389,0.1679,0.0118,6.7025,4.305,-5.9062,0,0,0,0.40799999999580905
-0.0176,1.0063,-0.1232,0.1385,0.1675,0.0116,6.8162,4.095,-5.915,0,0,0,0.41599999999743886
-0.0162,1.0086,-0.1228,0.1385,0.1675,0.0116,6.8863,3.9725,-6.1687,0,0,0,0.4239999999990687
-0.0162,1.0086,-0.1228,0.1375,0.1684,0.0166,6.8863,3.9725,-6.1687,0,0,0,0.4320000000006985
-0.016,1.0128,-0.1315,0.1375,0.1684,0.0166,6.1863,3.9462,-6.65,0,0,0,0.43999999999505235
-0.0172,1.016,-0.1235,0.1375,0.1684,0.0166,6.4575,3.815,-7.21,0,0,0,0.44799999999668216
-0.0164,1.0152,-0.1263,0.1374,0.1689,0.0114,6.4575,3.815,-7.175,0,0,0,0.455999999998312
-0.0205,1.0184,-0.1254,0.1374,0.1689,0.0114,6.16,4.06,-7.175,0,0,0,0.4639999999999418
-0.0205,1.0028,-0.1238,0.138,0.1706,0.0099,5.5475,4.0687,-7.0963,0,0,0,0.4720000000015716
-0.0257,1.0132,-0.1238,0.138,0.1706,0.0099,5.1537,4.4012,-7.3238,0,0,0,0.47999999999592546
-0.0296,1.0056,-0.1259,0.1378,0.1699,0.0062,5.1537,4.4012,-7.3238,0,0,0,0.4879999999975553
-0.0367,1.0051,-0.1276,0.1378,0.1699,0.0062,4.8387,4.165,-6.755,0,0,0,0.4959999999991851
-0.0295,1.0122,-0.1246,0.1378,0.1699,0.0062,5.1887,3.6488,-6.6588,0,0,0,0.5040000000008149
